"","cancion_nombre","cancion_popularidad","cancion_artista","cancion_artista_completo","cancion_album","cancion_numero","pais_nombre","feature_bailabilidad","feature_energia","feature_clave","feature_fuerza","feature_modo","feature_hablado","feature_acustico","feature_instrumental","feature_en_vivo","feature_positividad","feature_tempo","feature_duracion_ms","feature_tiempo_compas","album_fecha"
"605","Qué pasó?",44,"J.Beren","J.Beren feat. Nassim","Qué pasó?",3,"Argentina",0.678,0.717,11,-5.365,0,0.245,0.202,0,0.892,0.654,82.201,181084,4,"2019-05-17"
"606","Soltera - Remix",93,"Lunay","Lunay feat. Daddy Yankee feat. Bad Bunny","Soltera (Remix)",4,"Argentina",0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,4,"2019-05-10"
"607","Apagar la luz (feat. Gustavo Elis)",44,"Polo Nandez","Polo Nandez feat. Gustavo Elis","Apagar la luz (feat. Gustavo Elis)",5,"Argentina",0.445,0.78,0,-6.525,1,0.121,0.573,0,0.135,0.712,100.008,190081,3,"2019-05-10"
"608","Pa Mí - Remix",88,"Dalex","Dalex feat. Rafa Pabön feat. Khea feat. Sech feat. Feid feat. Cazzu feat. Lenny Tavárez","Climaxxx",6,"Argentina",0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,4,"2019-05-10"
"609","Con Altura",90,"ROSALÍA","ROSALÍA feat. J Balvin feat. El Guincho","Con Altura",7,"Argentina",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,"2019-03-28"
"610","Tumbando el Club (feat. C.R.O., Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix",78,"Neo Pistea","Neo Pistea feat. Cro feat. Obie Wanshot feat. Ysy A feat. Cazzu feat. Khea feat. Lucho SSJ feat. Coqeéin Montana feat. Marcianos Crew feat. Duki","Tumbando el Club (feat. C.R.O., Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) [Remix]",8,"Argentina",0.882,0.777,5,-4.445,1,0.0504,0.354,0,0.135,0.533,121.985,456940,4,"2019-03-27"
"611","Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)",74,"Paulo Londra","Paulo Londra feat. Ghetto feat. Justin Quiles","Homerun",9,"Argentina",0.86,0.697,1,-4.727,1,0.0718,0.102,0,0.159,0.586,129.978,268794,4,"2019-05-23"
"612","Tiempo",47,"Albert Gonzalez","Albert Gonzalez feat. J.Beren feat. Kira Brown","Tiempo",10,"Argentina",0.88,0.6,0,-8.21,1,0.0924,0.282,8.94e-05,0.0872,0.535,95.015,192000,4,"2019-04-05"
"613","La Cobra",75,"j mena","j mena","La Cobra",11,"Argentina",0.843,0.729,11,-4.138,0,0.342,0.0576,0,0.0267,0.472,172.017,188227,4,"2019-05-10"
"614","Hope",38,"Mike Wit","Mike Wit","Hope",12,"Argentina",0.694,0.581,6,-7.382,1,0.0496,0.843,2.12e-06,0.0823,0.664,107.059,172722,4,"2019-04-12"
"615","Con Calma",95,"Daddy Yankee","Daddy Yankee feat. Snow","Con Calma",13,"Argentina",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"2019-01-24"
"616","Te Robaré",91,"Nicky Jam","Nicky Jam feat. Ozuna","Te Robaré",14,"Argentina",0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4,"2019-03-22"
"617","Homerun (Intro)",78,"Paulo Londra","Paulo Londra","Homerun",15,"Argentina",0.822,0.264,5,-9.37,1,0.0593,0.669,0,0.0972,0.672,135.117,149505,4,"2019-05-23"
"618","Verte Ir",91,"DJ Luian","DJ Luian feat. Mambo Kingz feat. Anuel Aa feat. Nicky Jam feat. Darell feat. Brytiago","Verte Ir",16,"Argentina",0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500,4,"2019-03-28"
"619","Adan y Eva",72,"Paulo Londra","Paulo Londra","Homerun",17,"Argentina",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993,256972,4,"2019-05-23"
"620","22",76,"TINI","TINI feat. Greeicy","22",18,"Argentina",0.704,0.643,1,-4.705,0,0.0903,0.00807,0,0.0895,0.806,176.038,159188,4,"2019-05-03"
"621","Que Mas Pues - Remix",87,"Sech","Sech feat. Justin Quiles feat. Maluma feat. Nicky Jam feat. Farruko feat. Dalex feat. Lenny Tavárez","Sueños",19,"Argentina",0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,305962,5,"2019-04-19"
"622","Secreto",90,"Anuel Aa","Anuel Aa feat. Karol G","Secreto",20,"Argentina",0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,"2019-01-15"
"623","Calma - Remix",91,"Pedro Capó","Pedro Capó feat. Farruko","Calma (Remix)",21,"Argentina",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"2018-10-05"
"624","11 PM",87,"Maluma","Maluma","11:11",22,"Argentina",0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,175733,4,"2019-05-17"
"625","Callaita",86,"Bad Bunny","Bad Bunny feat. Tainy","Callaita",23,"Argentina",0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4,"2019-05-31"
"626","Cuaderno",83,"Dalex","Dalex feat. Nicky Jam feat. Justin Quiles feat. Sech feat. Lenny Tavárez feat. Feid feat. Rafa Pabön","Climaxxx",24,"Argentina",0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507,4,"2019-05-10"
"627","HP",77,"Maluma","Maluma","11:11",25,"Argentina",0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,"2019-05-17"
"628","Por Eso Vine",79,"Paulo Londra","Paulo Londra","Homerun",26,"Argentina",0.76,0.646,8,-5.048,0,0.433,0.233,0,0.0905,0.625,188.009,178534,4,"2019-05-23"
"629","De Beber",32,"Crusy","Crusy feat. Jose De Mara feat. NORII","God Save The Groove Vol. 2: The Miami Edition (Mixed By Kryder)",27,"Argentina",0.694,0.974,9,-2.449,0,0.105,0.00518,0.0593,0.131,0.592,125.007,174240,4,"2019-04-19"
"630","Un Año",74,"Sebastian Yatra","Sebastian Yatra feat. Reik","FANTASÍA",28,"Argentina",0.773,0.378,1,-7.062,0,0.0531,0.14,0,0.133,0.513,94.946,163813,4,"2019-04-12"
"631","No Puedo",74,"Paulo Londra","Paulo Londra","Homerun",29,"Argentina",0.792,0.68,5,-5.392,0,0.119,0.361,0,0.1,0.519,140.041,175029,4,"2019-05-23"
"632","Si Se Da",86,"Myke Towers","Myke Towers feat. Farruko","Si Se Da",30,"Argentina",0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013,4,"2019-02-26"
"633","Feel The Gold",56,"GLDN","GLDN feat. Kevu","Feel The Gold",31,"Argentina",0.616,0.762,0,-5.239,1,0.0369,0.0145,0.000907,0.336,0.513,104.99,157732,4,"2019-05-17"
"634","Cristina",73,"Sebastian Yatra","Sebastian Yatra","FANTASÍA",32,"Argentina",0.411,0.508,5,-4.342,1,0.0557,0.29,0,0.123,0.668,81.96,201627,3,"2019-04-12"
"635","Sin Culpa (feat. DrefQuila)",75,"Duki","Duki feat. DrefQuila","Sin Culpa (feat. DrefQuila)",33,"Argentina",0.641,0.652,8,-8.575,0,0.264,0.42,1.74e-06,0.094,0.406,175.022,244771,4,"2018-12-07"
"636","Desconocidos",72,"Mau y Ricky","Mau y Ricky feat. Manuel Turizo feat. Camilo","Para Aventuras y Curiosidades",34,"Argentina",0.719,0.753,7,-4.891,1,0.179,0.118,4.21e-06,0.212,0.675,174.107,204564,4,"2019-05-03"
"637","No Me Conoce - Remix",71,"Jhay Cortez","Jhay Cortez feat. J Balvin feat. Bad Bunny","Famouz",35,"Argentina",0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4,"2019-05-24"
"638","Contra La Pared",87,"Sean Paul","Sean Paul feat. J Balvin","Contra La Pared",36,"Argentina",0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,224681,4,"2019-03-14"
"639","Forever Alone",67,"Paulo Londra","Paulo Londra","Homerun",37,"Argentina",0.883,0.418,7,-8.095,0,0.0735,0.337,4.67e-05,0.164,0.526,129.965,214310,4,"2019-05-23"
"640","Reggaeton",83,"J Balvin","J Balvin","Reggaeton",38,"Argentina",0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"2018-11-17"
"641","Baila Baila Baila",88,"Ozuna","Ozuna","Baila Baila Baila",39,"Argentina",0.816,0.754,11,-2.75,0,0.111,0.0361,0,0.217,0.533,99.966,158400,4,"2019-01-05"
"642","I Don't Care (with Justin Bieber)",99,"Ed Sheeran","Ed Sheeran feat. Justin Bieber","I Don't Care (with Justin Bieber)",40,"Argentina",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"2019-05-10"
"643","I Remember",32,"Jose De Mara","Jose De Mara feat. Crusy feat. Brian Cross","I Remember",41,"Argentina",0.653,0.962,0,-3.483,1,0.0545,0.0268,0.0303,0.109,0.639,125.005,236160,4,"2019-05-13"
"644","Baila Baila Baila - Remix",87,"Ozuna","Ozuna feat. Daddy Yankee feat. J Balvin feat. Farruko feat. Anuel Aa","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",42,"Argentina",0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,"2019-04-25"
"645","Créeme",71,"Karol G","Karol G feat. Maluma","OCEAN",43,"Argentina",0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,4,"2019-05-03"
"646","Demasiado Loco",74,"Paulo Londra","Paulo Londra","Homerun",44,"Argentina",0.824,0.377,1,-8.859,0,0.452,0.327,0,0.121,0.403,85.014,166549,4,"2019-05-23"
"647","00: 00",68,"Cazzu","Cazzu","Error 93",45,"Argentina",0.671,0.554,7,-7.28,1,0.479,0.643,2.08e-05,0.126,0.24,177.644,180990,4,"2019-06-03"
"648","Y Yo No Sé",73,"Paulo Londra","Paulo Londra","Homerun",46,"Argentina",0.845,0.553,9,-2.068,0,0.257,0.0748,0.00584,0.184,0.642,159.983,190497,4,"2019-05-23"
"649","Eclipse",71,"Lit Killah","Lit Killah","Eclipse",47,"Argentina",0.715,0.691,4,-5.405,0,0.111,0.413,0,0.166,0.381,93.024,208103,4,"2019-04-25"
"650","Me Voy",72,"Rombai","Rombai","Me Voy",48,"Argentina",0.531,0.752,9,-3.33,0,0.2,0.214,0,0.145,0.884,192.443,177787,4,"2018-09-28"
"651","Maldita Abusadora",72,"Paulo Londra","Paulo Londra","Homerun",49,"Argentina",0.781,0.373,7,-9.35,0,0.121,0.619,0,0.348,0.669,117.98,250297,4,"2019-05-23"
"652","Punto G",72,"Karol G","Karol G","OCEAN",50,"Argentina",0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,183160,4,"2019-05-03"
"653","Otro Trago",95,"Sech","Sech feat. Darell","Sueños",1,"Venezuela",0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4,"2019-04-19"
"654","Callaita",86,"Bad Bunny","Bad Bunny feat. Tainy","Callaita",2,"Venezuela",0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4,"2019-05-31"
"655","Soltera - Remix",93,"Lunay","Lunay feat. Daddy Yankee feat. Bad Bunny","Soltera (Remix)",3,"Venezuela",0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,4,"2019-05-10"
"656","Que Mas Pues - Remix",87,"Sech","Sech feat. Justin Quiles feat. Maluma feat. Nicky Jam feat. Farruko feat. Dalex feat. Lenny Tavárez","Sueños",4,"Venezuela",0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,305962,5,"2019-04-19"
"657","Pa Mí - Remix",88,"Dalex","Dalex feat. Rafa Pabön feat. Khea feat. Sech feat. Feid feat. Cazzu feat. Lenny Tavárez","Climaxxx",5,"Venezuela",0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,4,"2019-05-10"
"658","Te Robaré",91,"Nicky Jam","Nicky Jam feat. Ozuna","Te Robaré",6,"Venezuela",0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4,"2019-03-22"
"659","Verte Ir",91,"DJ Luian","DJ Luian feat. Mambo Kingz feat. Anuel Aa feat. Nicky Jam feat. Darell feat. Brytiago","Verte Ir",7,"Venezuela",0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500,4,"2019-03-28"
"660","Tal Vez",77,"Paulo Londra","Paulo Londra","Homerun",8,"Venezuela",0.855,0.649,8,-2.443,1,0.151,0.25,0,0.0801,0.741,161.986,263899,4,"2019-05-23"
"661","Cuaderno",83,"Dalex","Dalex feat. Nicky Jam feat. Justin Quiles feat. Sech feat. Lenny Tavárez feat. Feid feat. Rafa Pabön","Climaxxx",9,"Venezuela",0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507,4,"2019-05-10"
"662","11 PM",87,"Maluma","Maluma","11:11",10,"Venezuela",0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,175733,4,"2019-05-17"
"663","La Boca",82,"Mau y Ricky","Mau y Ricky feat. Camilo","Para Aventuras y Curiosidades",11,"Venezuela",0.618,0.795,2,-1.8,1,0.113,0.0655,0,0.309,0.76,185.901,206279,4,"2019-05-03"
"664","Destino",62,"Greeicy","Greeicy feat. Nacho","Baila",12,"Venezuela",0.701,0.767,0,-3.055,1,0.0746,0.0135,7.29e-06,0.0612,0.695,188.085,180480,4,"2019-05-17"
"665","Solita",79,"Sech","Sech feat. Farruko feat. Zion & Lennox","Sueños",13,"Venezuela",0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,219520,4,"2019-04-19"
"666","Con Calma",95,"Daddy Yankee","Daddy Yankee feat. Snow","Con Calma",14,"Venezuela",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"2019-01-24"
"667","Con Altura",90,"ROSALÍA","ROSALÍA feat. J Balvin feat. El Guincho","Con Altura",15,"Venezuela",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,"2019-03-28"
"668","Si Se Da",86,"Myke Towers","Myke Towers feat. Farruko","Si Se Da",16,"Venezuela",0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013,4,"2019-02-26"
"669","HP",77,"Maluma","Maluma","11:11",17,"Venezuela",0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,"2019-05-17"
"670","Desconocidos",72,"Mau y Ricky","Mau y Ricky feat. Manuel Turizo feat. Camilo","Para Aventuras y Curiosidades",18,"Venezuela",0.719,0.753,7,-4.891,1,0.179,0.118,4.21e-06,0.212,0.675,174.107,204564,4,"2019-05-03"
"671","Esclavo de Tus Besos",87,"Manuel Turizo","Manuel Turizo feat. Ozuna","Esclavo de Tus Besos",19,"Venezuela",0.805,0.671,5,-5.316,1,0.111,0.113,0,0.278,0.522,90.979,219302,4,"2019-02-15"
"672","Te Vi",88,"Piso 21","Piso 21 feat. Micro Tdh","Te Vi",20,"Venezuela",0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4,"2018-12-14"
"673","Calma - Remix",91,"Pedro Capó","Pedro Capó feat. Farruko","Calma (Remix)",21,"Venezuela",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"2018-10-05"
"674","No Me Conoce - Remix",71,"Jhay Cortez","Jhay Cortez feat. J Balvin feat. Bad Bunny","Famouz",22,"Venezuela",0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4,"2019-05-24"
"675","Amor Genuino",77,"Ozuna","Ozuna","Amor Genuino",23,"Venezuela",0.442,0.445,10,-4.071,0,0.0381,0.653,0,0.118,0.423,85.744,179937,4,"2019-06-04"
"676","Adan y Eva",72,"Paulo Londra","Paulo Londra","Homerun",24,"Venezuela",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993,256972,4,"2019-05-23"
"677","Secreto",90,"Anuel Aa","Anuel Aa feat. Karol G","Secreto",25,"Venezuela",0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,"2019-01-15"
"678","Un Año",74,"Sebastian Yatra","Sebastian Yatra feat. Reik","FANTASÍA",26,"Venezuela",0.773,0.378,1,-7.062,0,0.0531,0.14,0,0.133,0.513,94.946,163813,4,"2019-04-12"
"679","Contra La Pared",87,"Sean Paul","Sean Paul feat. J Balvin","Contra La Pared",27,"Venezuela",0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,224681,4,"2019-03-14"
"680","Pa Olvidarte (feat. Manuel Turizo) - Remix",82,"ChocQuibTown","ChocQuibTown feat. Zion & Lennox feat. Farruko feat. Manuel Turizo","Pa Olvidarte (feat. Manuel Turizo) [Remix]",28,"Venezuela",0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,256418,4,"2019-02-01"
"681","Baila Baila Baila - Remix",87,"Ozuna","Ozuna feat. Daddy Yankee feat. J Balvin feat. Farruko feat. Anuel Aa","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",29,"Venezuela",0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,"2019-04-25"
"682","bad guy",100,"Billie Eilish","Billie Eilish","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",30,"Venezuela",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,"2019-03-29"
"683","Amanece",86,"Anuel Aa","Anuel Aa feat. Haze","Amanece",31,"Venezuela",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005,4,"2018-12-14"
"684","Presiento",69,"Morat","Morat feat. Aitana","Balas Perdidas (Edición Especial)",32,"Venezuela",0.711,0.727,2,-3.15,1,0.162,0.168,0,0.296,0.465,180.039,174380,4,"2018-10-25"
"685","Ella Quiere Beber - Remix",86,"Anuel Aa","Anuel Aa feat. Romeo Santos","Ella Quiere Beber (Remix)",33,"Venezuela",0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,219357,4,"2018-11-02"
"686","Créeme",71,"Karol G","Karol G feat. Maluma","OCEAN",34,"Venezuela",0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,4,"2019-05-03"
"687","No Te Vayas",77,"Camilo","Camilo","No Te Vayas",35,"Venezuela",0.766,0.721,6,-4.46,0,0.0738,0.0527,0,0.128,0.81,92.001,201227,4,"2019-03-29"
"688","Déjate Querer",83,"Lalo Ebratt","Lalo Ebratt feat. Sebastian Yatra feat. Yera feat. Trapical Minds","Déjate Querer",36,"Venezuela",0.755,0.792,6,-4.238,1,0.0484,0.028,0,0.0754,0.844,106.014,202824,4,"2019-02-28"
"689","I Don't Care (with Justin Bieber)",99,"Ed Sheeran","Ed Sheeran feat. Justin Bieber","I Don't Care (with Justin Bieber)",37,"Venezuela",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"2019-05-10"
"690","Miss Lonely - Dimelo Flow Remix",75,"Sech","Sech feat. Justin Quiles feat. De La Ghetto feat. Dimelo Flow","Sueños",38,"Venezuela",0.669,0.711,0,-5.461,1,0.156,0.176,0,0.024,0.717,81.921,240366,4,"2019-04-19"
"691","No Es Justo",76,"J Balvin","J Balvin feat. Zion & Lennox","Vibras",39,"Venezuela",0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"2018-05-25"
"692","Sígueme - Remix",61,"Feid","Feid feat. Sech","19",40,"Venezuela",0.685,0.515,1,-5.662,0,0.241,0.62,6.44e-05,0.107,0.664,86.492,201813,4,"2019-05-17"
"693","Qué Más Pues",76,"Sech","Sech feat. Justin Quiles","The Sensation",41,"Venezuela",0.563,0.565,8,-5.514,0,0.376,0.065,0.000169,0.0855,0.818,169.841,203667,4,"2018-12-06"
"694","MIA (feat. Drake)",88,"Bad Bunny","Bad Bunny feat. Drake","MIA (feat. Drake)",42,"Venezuela",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"2018-10-11"
"695","Cristina",73,"Sebastian Yatra","Sebastian Yatra","FANTASÍA",43,"Venezuela",0.411,0.508,5,-4.342,1,0.0557,0.29,0,0.123,0.668,81.96,201627,3,"2019-04-12"
"696","Baby",81,"Amenazzy","Amenazzy feat. Nicky Jam feat. Farruko","Baby",44,"Venezuela",0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,235973,4,"2018-12-21"
"697","Sola",77,"Manuel Turizo","Manuel Turizo","Sola",45,"Venezuela",0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,195044,4,"2018-11-09"
"698","Punto G",72,"Karol G","Karol G","OCEAN",46,"Venezuela",0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,183160,4,"2019-05-03"
"699","Latina (feat. Maluma)",73,"Reykon","Reykon feat. Maluma","Latina (feat. Maluma)",47,"Venezuela",0.826,0.713,9,-4.017,0,0.129,0.0748,0,0.331,0.75,102.071,226739,4,"2019-05-31"
"700","Tiene Novio",74,"Sech","Sech feat. Manuel Turizo","Sueños",48,"Venezuela",0.711,0.716,5,-5.914,1,0.0424,0.146,4.05e-06,0.0542,0.842,92.996,220945,4,"2019-04-19"
"701","Déjame Ir",70,"Andrés Cepeda","Andrés Cepeda feat. Morat","Déjame Ir",49,"Venezuela",0.3,0.783,2,-1.943,1,0.0421,0.394,0,0.111,0.34,158.822,232743,4,"2019-04-26"
"702","Reggaeton",83,"J Balvin","J Balvin","Reggaeton",50,"Venezuela",0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"2018-11-17"
